name,Bahasa/External ID,teks
494,2,"Kabar angin tersebar di Uhud bahwa Rasulullah Saw syahid. Ayat ini mengisyaratkan kepada peristiwa itu dan bermaksud mengatakan bahwa meskipun kabar itu tidak benar, tetapi seandainya pun Rasulullah Saw benar dan pada hakikatnya telah syahid, hal itu tidak boleh menjadikan keimanan orang-orang mukmin goyah. Muhammad Saw hanyalah seorang nabi; dan sebagaimana semua nabi sebelum beliau telah wafat, maka beliau pun pasti akan wafat. Tetapi Tuhan kepunyaan Islam itu Hidup kekal. Tercantum dalam tarikh bahwa tatkala Rasulullah Saw wafat, Umar r.a. berdiri di Masjid Medinah dengan pedang terhunus di tangan beliau dan berkata, “Barangsiapa mengatakan Rasulullah Saw wafat, akan aku penggal batang lehernya. Beliau tidak wafat, melainkan telah pergi ke Tuhan-nya (beliau telah naik ke langit) seperti halnya Nabi Musa As pernah pergi kepada Tuhan-nya dan beliau niscaya akan kembali lagi untuk menghukum orangorang munafik.” Abu Bakar r.a. setiba di tempat peristiwa itu dengan tegas menyuruh Umar r.a. duduk, dan sementara beliau memberi wejangan kepada orang-orang Muslim yang telah berkumpul di masjid, beliau membacakan ayat ini juga; ayat ini meyakinkan mereka bahwa Rasulullah Saw sungguhsungguh telah wafat, dan dengan demikian mereka diliputi oleh kesedihan yang sangat mendalam. Ayat ini sambil lalu membuktikan bahwa semua nabi sebelum Rasulullah Saw telah wafat; sebab, sekiranya seorang di antaranya masih hidup, maka ayat ini sekali-kali tidak akan ditukil sebagai bukti tentang wafat Rasulullah Saw. Sebenarnya Islam tidak mengandalkan kehidupannya atas seseorang, betapa pun besarnya orang itu. Tuhan adalah Pembinanya dan Dia-lah Pemeliharanya dan Penjaganya. Tetapi, ayat ini tidak boleh diartikan bahwa Rasulullah Saw dapat syahid dalam peperangan atau di tangan seorang pembunuh. Kepada beliau dijanjikan perlindungan Tuhan dari segala bahaya yang mengancam jiwa beliau (QS.5: 68). Musuh bersuka ria ketika kabar angin itu tersebar ke mana-mana bahwa Rasulullah Saw syahid. Tetapi, hal itu ternyata merupakan suatu rahmat tersembunyi untuk kaum Muslimin. Hal itu mempersiapkan mereka untuk menerima pukulan berat yang kemudian menimpa mereka ketika beliau benar-benar wafat. Jika mereka tidak mendapat pengalaman ini, mereka tak akan mampu menanggungnya."
495,2,"Ribbiyyūn itu jamak dari Ribbiyy, yang diserap dari kata Rabba; untuk itu lihat QS.1: 2. Ribbiyy berarti seseorang yang bertalian dengan Ribbah, yakni suatu rombongan besar atau segerombol manusia yang besar jumlahnya. Jadi, kata itu berarti, mereka yang merupakan suatu rombongan besar atau suatu kelompok besar manusia. Kata itu berarti pula orang-orang berilmu, saleh, dan sabar (Lane)"
496,2,"Pahala akhirat itu bermacam-macam tingkatannya; dan orangorang mukmin yang keadaan mereka selaras dengan gambaran di atas akan mendapat pahala terbaik. Kata Husnā yang dialihbahasakan “sebaikbaiknya” tidak hanya menunjukkan tingkat paling tinggi, tetapi juga dipakai untuk melukiskan arti “kesangatan” secara mutlak."
497,2,Orang-orang Muslim tidak diperintahkan menjauhi perhubungan dengan semua orang bukan-Muslim; mereka itu hanya diperingatkan supaya tidak mengikuti orang-orang ingkar yang secara aktif memusuhi Islam.
498,2,"Penyembahan berhala terbit dari takhayul dan rasa takut; dan orang yang dikuasai oleh takhayul dan takut, tidak mungkin menjadi orang yang benar-benar pemberani."
499,2,"Janji mengisyaratkan kepada janji umum mengenai kemenangan dan kebahagiaan yang berulang-ulang diberikan kepada kaum Muslimin, terutama dalam QS.3: 124-126."
500,2,"Ayat ini menunjuk kepada sekelompok pemanah yang ditempatkan di garis belakang pasukan Muslim di Uhud, dan memaparkan bahwa mereka tidak dapat menahan godaan hati untuk ambil bagian dalam galau pertempuran yang sungguh-sungguh supaya memperoleh bagian rampasan perang; kegagalan mereka dalam menguasai nafsu itu, merupakan satu perbuatan pengecut di pihak mereka. Memang sesungguhnya, hatilah yang merupakan tempat bersemayam sifat keberanian dan keperwiraan yang sebenarnya."
501,2,"Kata “perintah” dapat mengacu kepada perintah Rasulullah Saw yang diberikan kepada regu pemanah di bukit itu untuk tidak meninggalkan pos mereka tanpa izin beliau, atau kepada maksud dan arti yang dikandung oleh perintah itu; yakni, Rasulullah Saw benar-benar bermaksud mengatakan kepada mereka supaya tetap tinggal di tempat itu, sekalipun kemenangan telah tercapai; sebagian mengatakan bahwa beliau betul-betul bermaksud demikian dan sebagian lagi berpendapat tidak."
502,2,"Orang-orang Muslim yang ditempatkan pada bukit itu tidak menghiraukan pemimpin mereka. Abdullah bin Jubair, sesuai dengan perintah Rasulullah Saw, berseru kepada mereka supaya tidak meninggalkan pos mereka sekalipun kemenangan telah nampak. Mereka tidak dapat menguasai diri, lalu akibatnya ialah perbuatan mereka telah menyebabkan penderitaan besar menimpa kaum Muslimin."
503,2,"Kata-kata itu mengisyaratkan kepada pemanah-pemanah yang telah meninggalkan pos mereka. Anak kalimat dalam bahasa Arab ini dapat pula berarti, beberapa anggota regu menginginkan dunia; yakni, ingin ikut serta dalam pertempuran dan mengumpulkan rampasan perang, sedang yang lain (Abdullah bin Jubair dan anak buahnya yang tidak meninggalkan pos mereka) menghendaki akhirat; yakni, mereka ingat akan akibat pelanggaran terhadap perintah Rasulullah Saw. Sebagian berpandangan picik, sedangkan sebagian lagi berpandangan jauh."
504,2,"Kata-kata itu menunjuk kepada peristiwa yang terjadi dalam perang Uhud saat kaum Muslimin diserang dari belakang dan dari muka, dan barisan mereka menjadi berantakan; dalam kekalutan itu banyak dari antara mereka melarikan diri ke berbagai jurusan. Mula-mula, ketika mereka mendengar bahwa musuh datang dari belakang, mereka balik kembali untuk menyerang musuh tetapi ketika itu kebetulan satu pasukan Muslim yang besar datang dari arah itu juga. Dalam keadaan kacau-balau itu orang-orang Muslim itu sendiri disangka musuh oleh kawan lalu diserang. Begitu besar kekacauan dan kekalutan itu sehingga bahkan suara Rasulullah Saw pun tidak terhiraukan."
505,2,"Rasulullah Saw telah menempatkan satu regu pemanah di atas bukit. Mereka meninggalkan pos mereka sebelum waktunya karena menyangka bahwa kemenangan telah tercapai. Akibatnya, kemenangan yang hampir diraih kaum Muslimin itu berubah menjadi kekalahan. Hal ini tentu saja menimbulkan kesedihan pada mereka. Itulah kesedihan pertama. Kesedihan kedua, atau berikutnya, ialah yang dirasakan mereka ketika mendengar kabar angin bahwa Rasulullah Saw telah wafat. Allah Swt telah mengatur demikian: kesedihan karena laporan palsu tentang wafat Rasulullah Saw (kesedihan kedua) harus datang sesudah kesedihan (pertama) oleh kekalahan yang telah diderita kaum Muslimin, agar kesedihan yang kedua menghilangkan pengaruh kesedihan pertama karena melihat Rasulullah Saw ada dalam keadaan selamat. Kata-kata ghamman bi ghammin juga berarti kesedihan di atas kesedihan."
505A,2,"Kata-kata “apa yang telah luput darimu” berarti, kemenangan yang hampir ada dalam genggaman kaum Muslimin, dan “apa yang telah menimpamu” berarti kemalangan yang diderita mereka dan kerugian orangorang Muslim yang syahid."
506,2,"Yang dimaksud dalam ayat ini pun adalah Perang Uhud. Abu Thalhah r.a. berkata, “Aku mengangkat kepalaku, pada hari Uhud, dan perlahanlahan menengok ke sekitar dan pada hari itu saya lihat tiada seorang pun di antara kami yang kepalanya tidak menunduk karena kantuk” (Katsīr, II.303). Karena tidur atau kantuk itu sebuah ciri rasa aman dan tenteram dalam hati, al-Qur’an menyebut peristiwa itu sebagai rahmat Ilahi. Sudah terang bahwa peristiwa itu terjadi ketika galau pertempuran benar-benar telah selesai dan orang-orang Muslim kembali ke bukit yang dekat."
506A,2,"Yang diisyaratkan ialah orang-orang munafik yang telah meninggalkan diri di garis belakang, di Medinah. Mereka lebih mementingkan keamanan mereka sendiri daripada kehormatan Islam dan keselamatan Rasulullah Saw serta kaum Muslimin. Kata-kata, niscaya kami tidak akan terbunuh di sini yang datang beberapa baris kemudian, berarti, “Bila kami mempunyai hak suara dalam memutus perkara, dan bila saran kami telah diterima maka kami, ialah saudara-saudara kami, tidak akan mati terbunuh dalam pertempuran.” Kalimat itu merupakan sindiran bahwa kaum Muslimin sudah berbuat bodoh dengan bertolak ke medan perang melawan musuh yang jauh lebih kuat, sedang mereka (kaum munafik) telah berbuat bijak menahan diri dari ikut berangkat bersama mereka. Menurut gaya bahasa Al-Qur’an, bunuh diri sendiri kadang-kadang berarti membunuh saudara-saudara atau sahabat-sahabatnya (QS.2: 55, 86)."
506B,2,"Qatl telah dipakai di sini dalam pengertian qital, ialah, pertempuran (Muhīt & Kasysyāf). Lihat QS.2: 192 dan Jarīr pada QS.3: 155."
506C,2,"Kata “tempat-tempat kematian” telah dipakai di sini menunjuk kepada sifat hina lagi pengecut kaum munafik di satu pihak dan kepada kesetiaan dan ketabahan orang-orang mukmin di pihak lain. Kata itu mengingatkan orang-orang munafik bahwa sementara mereka melarikan diri dan pulang ke Medinah dengan berpikir bahwa perang dalam keadaan demikian berarti pasti mati, demikian pula orang-orang mukmin mempunyai keimanan yang tangguh bahwa, sekali pun mereka itu (orangorang munafik) sejak awal tidak ikut serta, mereka (orang-orang mukmin) akan dengan gembira berangkat ke medan pertempuran — atau tempat kematian, seperti anggapan orang-orang munafik. Semua hal itu terjadi agar Allah Swt mensucikan orang-orang mukmin."
507,2,Lagi yang diisyaratkan ialah Perang Uhud.
507A,2,Kata “menggelincirkan” yang disebut dalam ayat ini mengacu kepada pembangkangan terhadap perintah yang diberikan kepada pasukan yang ditempatkan di bukit atau kepada sebagian orang Muslim yang melarikan diri dari medan pertempuran.
508,2,"Kata-kata itu agaknya mengandung pujian tidak langsung terhadap prajurit-prajurit pemanah di bukit itu, yang karena menyalahtafsirkan perintah Rasulullah Saw telah meninggalkan posnya dan berarti bahwa hanya sebagian mereka sajalah yang telah menyebabkan kecemaran sementara ini; dalam hal-hal lainnya mereka sebenarnya setia dan patuh kepada Rasulullah Saw."
509,2,Apabila mereka menempuh perjalanan di muka bumi untuk berjihad di jalan Allah.
510,2,"Tujuan orang-orang kafir itu ialah menakut-nakuti kaum Muslimin agar membuat mereka menghindarkan diri dari pertempuran, tetapi kaum Muslimin jauh dari menjadi kecut hati oleh peringatan-peringatan demikian, malahan tekad mereka menjadi bertambah untuk memerangi orang-orang kafir. Hal itu menjadikan orang-orang kafir merasa menyesal atas usaha mereka yang mendatangkan hasil sebaliknya daripada apa yang telah diharapkan mereka."
511,2,"Orang yang berperang dan mengorbankan jiwanya di jalan Kebenaran tidak boleh dianggap mati, sebab ia memberikan jiwanya kepada Allah Yang menguasai segala kehidupan. Ia boleh saja dianggap mati secara jasmani; namun, secara rohani ia hidup selama-lamanya (QS.2: 155)."
512,2,"Sementara orang-orang munafik takut mati karena kekayaan dan harta benda yang harus ditinggalkan mereka, sebaliknya orang-orang mukmin yang mati syahid di jalan Allah akan mendapat sesuatu yang nilainya jauh lebih besar dari apa yang ditimbun orang-orang munafik dengan tamaknya atau lebih besar dari apa yang dapat dikumpulkan oleh orang-orang Muslim sendiri dalam bentuk kekayaan dan harta-benda duniawi lainnya."
513,2,"Kata pengganti “kamu” mencakup kedua-duanya, baik kaum munafik maupun orang-orang mukmin; sebab semuanya akan dikumpulkan di hadapan Tuhan untuk menerima ganjaran atau hukuman menurut keadaan masing-masing."
514,2,"Kata-kata itu melukiskan keindahan watak Rasulullah Saw di antara perangai yang paling baik lagi menonjol ialah kasih-sayang beliau yang meliputi segala sesuatu. Beliau sarat dengan kemesraan cinta-kasih manusiawi dan beliau bukan saja berlaku baik terhadap para sahabat dan para pengikut beliau, tetapi pula penuh kasih-sayang dan belas-kasih terhadap musuhmusuh beliau yang senantiasa mencari-cari kesempatan untuk menikam dari belakang. Terukir di dalam sejarah bahwa beliau tidak mengambil tindakan apa pun terhadap orang-orang munafik yang khianat dan telah meninggalkan beliau pada waktu Perang Uhud. Beliau malahan meminta musyawarah mereka dalam urusan kenegaraan."
515,2,"Di samping hal-hal lain, Islam mempunyai keistimewaan dalam segi ini bahwa Islam memasukkan unsur musyawarah ke dalam asas-asas pokoknya. Islam mewajibkan kepada negara Islam mengadakan musyawarah dengan orang-orang Muslim dalam segala urusan kenegaraan yang pentingpenting. Rasulullah Saw biasa bermusyawarah dengan para pengikut beliau sebelum perang-perang Badar, Uhud, dan Ahzab, dan pula ketika sebuah tuduhan palsu dilancarkan terhadap istri mulia beliau, Siti ‘Aisyah r.a. Abu Hurairah r.a. mengatakan, “Rasulullah Saw mempunyai hasrat amat besar sekali untuk meminta musyawarah mengenai segala urusan penting” (Mantsūr, II, 90). ‘Umar r.a., Khalifah kedua Rasulullah Saw, diriwayatkan pernah bersabda, “Tiada khilafat tanpa musyawarah” (Izalat al-Khifā’ ‘an Khilafat al-Khulafā’). Jadi, mengadakan musyawarah dalam urusan penting merupakan perintah asasi Islam dan menjadi suatu keharusan bagi pemimpin-pemimpin rohani maupun pemimpin-pemimpin duniawi di kalangan umat Islam. Khalifah atau kepala negara Islam harus meminta saran dari orang-orang Muslim terkemuka, meskipun putusan terakhir tetap berada di tangannya. Syura atau musyawarah, menurut Islam, bukan suatu bentuk parlemen dalam artian yang dipakai di Barat. Kepala negara Islam mempunyai wewenang penuh untuk menolak saran yang diajukan kepadanya. Tetapi, ia tidak boleh memakai wewenang itu seenaknya saja dan harus menghargai saran dari golongan terbanyak."
516,2,"Ungkapan min Ba‘dihi diterjemahkan, “selain Dia,” secara harfiah berarti, “sesudah Dia,” dan dapat diterjemahkan menjadi “menentang-Nya.”"
517,2,"Pemanah-pemanah yang ditempatkan oleh Rasulullah Saw di bukit Uhud untuk melindungi barisan belakang laskar Muslim meninggalkan pos mereka (tetapi tidak semuanya) ketika mereka melihat laskar Mekah sedang melarikan diri tunggang-langgang. Mereka menyangka bahwa dengan meninggalkan bukit pada saat itu, mereka tidak melanggar jiwa yang terkandung dalam perintah Rasulullah Saw bahwa mereka tidak boleh meninggalkan pos mereka dalam keadaan apapun. Selanjutnya mereka menyangka bahwa, sesuai dengan kebiasaan orang-orang Arab, seorang prajurit berhak memiliki barang rampasan yang direbutnya sewaktu bertempur dan mereka akan kehilangan bagian dari rampasan perang itu, bila mereka tetap diam pada pos mereka. Tindakan tergesa-gesa pemanahpemanah itu menunjukkan bahwa mereka khawatir kalau-kalau Rasulullah Saw tidak akan mengindahkan hak mereka atas barang-barang rampasan. Kekhawatiran itulah yang disesali di sini. Tetapi, samasekali tidak dikandung tuduhan bahwa mereka benar-benar tidak setia terhadap Rasulullah Saw yang dikhawatirkan akan mengabaikan hak mereka atas barang rampasan perang, yaitu hak mereka yang telah ditempatkan oleh beliau sendiri pada suatu posisi tertentu."
518,2,"Tidak gentar oleh pengkhianatan orang-orang munafik di Uhud yang tidak sedikit melemahkan barisan orang-orang Muslim, Rasulullah Saw maju terus menggempur musuh Islam. Sebaliknya, orang-orang munafik, dengan tindakan mereka melarikan diri itu, menarik kemurkaan Tuhan atas diri mereka."
519,2,"Kata-kata, Hum Darajātun, berarti, “mereka itu pemilik derajat derajat;” kata Ulū (yang empunya) itu dianggap ada (mahzuf) di hadapan kata Darajāt."
520,2,Kata-kata itu dimaksudkan untuk membangkitkan di dalam hati orang-orang Muslim suatu keinginan mengikuti Rasulullah Saw yang adalah seperti mereka dan adalah salah seorang dari mereka.
521,2,"Kata-kata itu mengisyaratkan kepada Perang Badar, ketika 70 orang Mekah terbunuh dan 70 orang tertawan. Di Uhud 70 orang Muslim syahid dan tiada seorang pun tertawan. Jadi, kaum Muslimin lebih dahulu telah menimpakan kerugian dua kali lipat banyaknya terhadap orang-orang Mekah."
522,2,"Yang dimaksud oleh kata-kata ini ialah, sebab yang sesungguhsungguhnya dari perbuatan manusia, yang baik maupun yang buruk, adalah terbit dari dirinya sendiri karena ia sendirilah si pelakunya; akan tetapi, karena Tuhan-lah Yang, sebagai Hakim Yang memberi keputusan terakhir, menimbulkan akibat-akibat baik maupun buruk, maka akibat-akibat itu dapat dikatakan juga timbul dari-Nya (QS.4: 79). Dalam pengertian ini, akibatakibat baik dan buruk itu kedua-duanya akan dialamatkan kepada Tuhan."
523,2,"Percobaan-percobaan dan kemalangan-kemalangan dimaksudkan guna membedakan orang-orang mukmin sejati dari mereka yang lemah iman. Dengan jalan demikian, penderitaan kaum Muslimin di Uhud terbukti merupakan rahmat tersembunyi. Penderitaan-penderitaan itu berguna sebagai sarana untuk membedakan orang-orang mukmin sejati dari orang-orang munafik yang hingga saat itu berbaur dengan orang-orang mukmin sejati."
524,2,"Kata sambung au yang diterjemahkan sebagai “dan” secara harfiah berarti “atau” dan searti “dengan perkataan lain,” atau “sama halnya seperti” dan sebagainya."
525,2,"UnGkapan, Lau Na‘lamu Qitālan, dapat diartikan: (1) Andaikan kami mengetahui bahwa akan ada pertempuran, yakni, kami mengetahui bahwa tidak akan ada pertempuran dan bahwa laskar Islam akan segera melarikan diri di hadapan musuh mereka yang sangat kuat tanpa memberikan perlawanan. (2) Jika kami mengetahuinya sebagai suatu pertempuran, ialah, bukanlah pertempuran yang akan dihadapi kaum Muslimin melainkan hanya kehancuran yang pasti bagi mereka, mengingat perbedaan menyolok dalam jumlah serta perlengkapan yang dimiliki kekuatan-kekuatan yang saling berhadapan itu. (3) Seandainya kami mengetahui bagaimana harus bertempur. Dalam hal ini, kata-kata itu dapat diartikan sebagai ucapan sindiran yang maksudnya, “Kami tak tahu-menahu tentang teknik peperangan; jika kami telah mengenalnya niscaya kami akan ikut berperang bersama kamu.” Isyarat dalam ayat ini jelas ditujukan kepada pengkhianatan pihak golongan kaum munafik di Uhud, yang berjumlah 300 orang di bawah pimpinan Abdullah bin Ubayy, yang meninggalkan laskar Islam, lalu kembali ke Medinah."
